Region,Country,Group,Pb204/Pb206,Pb207/Pb206,Pb208/Pb206,Pb206/Pb204,Pb207/Pb204,Pb208/Pb204,Age,Mu,Kappa,Pb207,Pb206,Pb208,Reference
Laurion,Greece,D,0.053078556,0.83086,2.05526,18.84,15.6534024,38.7210984,-20.2016301,9.734146962,3.797862085,21.38019413,25.73260733,52.88719854,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053123672,0.83208,2.05776,18.824,15.66307392,38.73527424,11.6536458,9.774172738,3.818235385,21.3911112,25.70799827,52.90089053,Stos-Gale et al. (1996)
Laurion,Greece,D,0.05314061,0.83199,2.05785,18.818,15.65638782,38.7246213,2.555635152,9.749492108,3.814276957,21.38879748,25.70799827,52.90320424,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052918453,0.83122,2.0615,18.897,15.70756434,38.9561655,46.54025534,9.93267454,3.897787301,21.35319263,25.6889784,52.95782897,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052949275,0.83203,2.06287,18.886,15.71371858,38.95936282,66.82528073,9.958577628,3.908450255,21.36203754,25.67460012,52.96336235,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053061658,0.83271,2.06375,18.846,15.69325266,38.8934325,55.89058,9.886751728,3.89369856,21.3709367,25.66432095,52.96474236,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052960491,0.83117,2.05676,18.882,15.69415194,38.83574232,30.9352918,9.883579552,3.843044444,21.37821411,25.72062769,52.9011582,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052901656,0.83187,2.06194,18.903,15.72483861,38.97685182,76.17054424,9.998516429,3.910346921,21.36390836,25.68178725,52.9543044,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053030705,0.83127,2.05951,18.857,15.67525839,38.83618007,11.57568443,9.815210885,3.852041,21.36512473,25.7017873,52.93308797,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052879277,0.83043,2.05902,18.911,15.70426173,38.93812722,10.00635615,9.879599315,3.875503714,21.35083367,25.71057605,52.93859029,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053134963,0.83173,2.06046,18.82,15.6531586,38.7778572,9.90066062,9.765860425,3.841009365,21.36920346,25.69247647,52.93832007,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053005,0.83127,2.06,18.8661447,15.68286011,38.86425809,10.01589288,9.823652458,3.861142401,21.36243437,25.69855086,52.93901477,Barnes et al. (1974)
Laurion,Greece,D,0.053104,0.83143,2.060400001,18.83097318,15.65663603,38.79933715,9.900660618,9.779551158,3.846276347,21.36347168,25.69485306,52.94167525,Barnes et al. (1974)
Laurion,Greece,D,0.053103,0.83175,2.0605,18.8313278,15.6629569,38.80195093,9.900660618,9.779993591,3.847397515,21.36938789,25.69208042,52.9385317,Barnes et al. (1974)
Laurion,Greece,D,0.053134,0.83196,2.060200001,18.82034102,15.65777092,38.77366658,3.611553523,9.754400322,3.837651353,21.37527748,25.6926745,52.93204801,Barnes et al. (1974)
Laurion,Greece,D,0.0531,0.83201,2.0637,18.83239171,15.66873823,38.86440678,10.01589288,9.78153948,3.87783965,21.35708253,25.66926183,52.97365564,Barnes et al. (1974)
Laurion,Greece,D,0.05303,0.8312,2.0596,18.85725061,15.67414671,38.83839336,9.136287383,9.810882733,3.852578722,21.36321579,25.70165519,52.93512902,Barnes et al. (1974)
Laurion,Greece,D,0.052984,0.83044,2.059099999,18.87362223,15.67341084,38.86267552,9.984107116,9.832921437,3.856693311,21.35059673,25.70998113,52.93942214,Barnes et al. (1974)
Laurion,Greece,D,0.052975,0.83098,2.0598,18.87682869,15.68626711,38.88249174,10.01589289,9.836982673,3.864893094,21.35767121,25.7017873,52.94054149,Barnes et al. (1974)
Laurion,Greece,D,0.053049,0.83131,2.059,18.85049671,15.67060642,38.81317273,7.0266979,9.79845237,3.843050477,21.36873411,25.70489241,52.92637348,Barnes et al. (1974)
Laurion,Greece,D,0.053054,0.83204,2.0614,18.84872017,15.68288913,38.85475176,10.01589288,9.801912194,3.865006132,21.37030492,25.68422783,52.94546725,Barnes et al. (1974)
Laurion,Greece,D,0.053047584,0.83214,2.05857,18.851,15.68667114,38.80610307,10.09933938,9.804915297,3.839853598,21.38787008,25.70224972,52.9098802,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052915652,0.83149,2.05926,18.898,15.71349802,38.91589548,10.01589289,9.86339772,3.870955153,21.37094391,25.70198548,52.92707062,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053123672,0.83224,2.05846,18.824,15.66608576,38.74845104,17.76792357,9.785783354,3.825848385,21.39049528,25.70231578,52.90718894,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052946471,0.83038,2.05521,18.887,15.68338706,38.81675127,5.552669778,9.841161748,3.826781182,21.37075708,25.73611729,52.89312563,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053058842,0.8312,2.05616,18.847,15.6656264,38.75244752,-0.470261244,9.779902372,3.813418914,21.38212051,25.72439908,52.89348041,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053129,0.83218,2.0593,18.82211222,15.66338535,38.76037569,13.70760607,9.775711734,3.83197222,21.38466599,25.69716406,52.91816995,Barnes et al. (1974)
Laurion,Greece,D,0.053073,0.83165,2.0594,18.84197238,15.66992633,38.80315791,10.09933938,9.793651517,3.842812446,21.37340821,25.70000386,52.92658794,Barnes et al. (1974)
Laurion,Greece,D,0.05298,0.8317,2.058,18.87504719,15.69837675,38.84484711,10.03973474,9.834805377,3.847220661,21.38211173,25.70892357,52.9089647,Barnes et al. (1974)
Laurion,Greece,D,0.053011,0.83083,2.057899999,18.86400936,15.67278489,38.82024485,1.300195798,9.804434666,3.838930484,21.36507292,25.71533637,52.91959071,Barnes et al. (1974)
Laurion,Greece,D,0.052949275,0.83167,2.06184,18.886,15.70691962,38.93991024,53.39334694,9.932223377,3.896437789,21.36041772,25.68376606,52.95581622,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052907254,0.83207,2.06338,18.901,15.72695507,38.99994538,81.77547276,10.00712167,3.923728048,21.36004826,25.67097511,52.96897663,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052882073,0.83067,2.0611,18.91,15.7079697,38.975401,10.09933939,9.878529692,3.894296201,21.34427266,25.69524921,52.96047814,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052952078,0.83038,2.05548,18.885,15.6817263,38.8177398,3.690001034,9.835123373,3.827909103,21.36927218,25.73432908,52.89639874,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053008216,0.83127,2.05867,18.865,15.68190855,38.83680955,19.0198174,9.839409825,3.849756609,21.36973835,25.70733739,52.92292426,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052924054,0.83104,2.05871,18.895,15.7025008,38.89932545,10.01589289,9.859654675,3.864280089,21.36486921,25.7085931,52.9265377,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052868094,0.83126,2.05552,18.915,15.7232829,38.8801608,64.31383039,9.990204505,3.85476321,21.38685493,25.72823777,52.8849073,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053106745,0.83161,2.05825,18.83,15.6592163,38.7568475,-0.728210699,9.758248631,3.823824765,21.37891852,25.70786609,52.91321539,Stos-Gale et al. (1996)
Laurion,Greece,D,0.052893261,0.83198,2.06206,18.906,15.72941388,38.98530636,10.09933939,9.873538885,3.901126658,21.36547134,25.68027036,52.9542583,Stos-Gale et al. (1996)
Laurion,Greece,D,0.053106745,0.831120552,2.058948486,18.83,15.65,38.77,-19.62187924,9.72282394,3.82701204,21.36518771,25.70648464,52.92832765,Chalkias et al. (1988)
Laurion,Greece,D,0.053022269,0.831389183,2.059915164,18.86,15.68,38.85,10.09933939,9.81614461,3.857133507,21.36530863,25.69832402,52.93636735,Chalkias et al. (1988)
Laurion,Greece,D,0.053022269,0.831389183,2.059915164,18.86,15.68,38.85,10.09933939,9.81614461,3.857133507,21.36530863,25.69832402,52.93636735,Chalkias et al. (1988)
Laurion,Greece,D,0.053099,0.8321,2.0611,18.83274638,15.67072826,38.81617356,20.60053261,9.802110542,3.855646972,21.37316346,25.68581116,52.94102538,Barnes et al. (1974)
Laurion,Greece,D,0.053061,0.83149,2.06,18.84623358,15.67045476,38.82324118,9.921313373,9.798630073,3.85062864,21.36688004,25.69709803,52.93602194,Barnes et al. (1974)
Laurion,Greece,D,0.053047,0.83128,2.0606,18.85120742,15.6706317,38.84479801,9.900660615,9.804796473,3.858842589,21.35934304,25.69452296,52.946134,Barnes et al. (1974)
Arburese,Sardinia,E,0.054848618,0.85878,2.10411,18.232,15.65727696,38.36213352,439.1950609,9.882616092,4.009035415,21.67054851,25.23410945,53.09534204,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054929964,0.85922,2.10525,18.205,15.6421001,38.32607625,431.15206,9.827849907,4.00272733,21.67301052,25.22405265,53.10293684,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054960154,0.85937,2.10095,18.195,15.63623715,38.22678525,427.7041652,9.806584066,3.953042772,21.69950913,25.25048481,53.05000606,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.055035773,0.86011,2.10539,18.17,15.6281987,38.2549363,431.2897477,9.780461997,3.983012838,21.68982474,25.21750095,53.09267432,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054839594,0.86013,2.1056,18.235,15.68447055,38.395616,486.1608474,9.993499581,4.034559706,21.68907112,25.21603841,53.09489047,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.055008526,0.8602,2.10551,18.179,15.6375758,38.27606629,441.9434016,9.816382033,3.99166043,21.69094563,25.21616558,53.09288879,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054920914,0.86028,2.10698,18.208,15.66397824,38.36389184,468.8694939,9.916717049,4.028930598,21.68448753,25.20631368,53.10919879,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054920914,0.86028,2.10698,18.208,15.66397824,38.36389184,468.8694939,9.916717049,4.028930598,21.68448753,25.20631368,53.10919879,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.054936,0.86057,2.1073,18.203,15.66495571,38.3591819,474.2715758,9.922140066,4.03015258,21.68846258,25.20243859,53.10909884,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.055257778,0.86257,2.10634,18.097,15.60992929,38.11843498,451.5229635,9.72553067,3.95157621,21.73317107,25.19583462,53.0709943,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.055300559,0.86335,2.10613,18.083,15.61195805,38.08514879,465.6506423,9.73773381,3.943374607,21.74970021,25.19221661,53.05808317,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.05522726,0.86341,2.10783,18.107,15.63376487,38.16647781,487.8784207,9.820770966,3.979568187,21.7415719,25.18105176,53.07737634,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.05513895,0.86373,2.11118,18.136,15.66460728,38.28836048,522.277779,9.939989925,4.037685597,21.72954859,25.15780232,53.11264909,Stos-Gale et al. (1995)
Arburese,Sardinia,E,0.055233361,0.86422,2.1116,18.105,15.6467031,38.230518,512.7477674,9.8748419,4.021134577,21.73689956,25.15204411,53.11105634,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054936,0.85599,2.09502,18.203,15.58158597,38.13564906,318.4867404,9.583232919,3.878773665,21.66509323,25.30998403,53.02492274,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054782513,0.85676,2.09895,18.254,15.63929704,38.3142333,389.8963297,9.803505089,3.961608607,21.65881725,25.27991182,53.06127092,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054836587,0.85732,2.10017,18.236,15.63408752,38.29870012,393.4807105,9.787010718,3.963639331,21.66322593,25.26854142,53.06823264,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054954113,0.85737,2.09758,18.197,15.60156189,38.16966326,361.294809,9.665181319,3.90839966,21.67840301,25.28476972,53.03682727,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054908851,0.85773,2.09861,18.212,15.62097876,38.21988532,386.7550433,9.739995704,3.93241483,21.67988596,25.2758863,53.04422775,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054869684,0.85808,2.10004,18.225,15.638508,38.273229,409.8064891,9.807866767,3.958762062,21.67897891,25.26451952,53.05650157,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054812541,0.85814,2.10179,18.244,15.65590616,38.34505676,427.9159092,9.873773139,3.990962902,21.67058509,25.25297164,53.07644327,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054902822,0.8587,2.10325,18.214,15.6403618,38.3085955,421.3319993,9.818340052,3.986319026,21.67367079,25.24009642,53.08623279,Stos-Gale et al. (1995)
Barbagia,Sardinia,E,0.054815546,0.85919,2.10355,18.243,15.67420317,38.37506265,461.9267243,9.948991452,4.014289165,21.68171518,25.23506463,53.0832202,Stos-Gale et al. (1995)
Barbagia-Gerrei,Sardinia,E,0.054704595,0.85582,2.09782,18.28,15.6443896,38.3481496,380.214516,9.817475329,3.964080361,21.64638156,25.29314758,53.06047086,Stos-Gale et al. (1995)
